,tweet,score
1276,"💕💕New Course format for beginners course, check it out below 💅🏻💅🏻

Follow the link for next… https://t.co/oVTr9JHTfV",0.2584228605
1277,"@_laaurenquinn happy bday boss😎💓see yi doon pennies later for a swally, love yoo x https://t.co/2oZWvLvRrr",0.193744062
1278,Guess who got the day off work 🐝🐝🐝 @JosephDevries,0.1555945334
1279,😂😂😂😂😂😂😂😂😂😂 https://t.co/otHNKZnxGg,0.2708470365
1280,@MaxKav10 👀,0.1139370021
1281,@GeorgeRen24 Gary teale 😂😂😂😂 everyone raging at the kings of kings icing the money men,0.1739384638
1282,"I wish it was summer, I can’t wait for lighter nights, walks along north berwick, getting tanned, just hurry up 😍☀️",0.1928670613
1283,Hope for me yet... ⛷👊🥇 https://t.co/tSvNHqxu7d,0.1259957612
1284,@alexjaymorgan I can relate so much to this rn 💀,0.0942044873
1285,It’s bad cause my last one was in the morning but this one is not till half 2 and right after my lunch 😭,0.1025359936
1286,@SuzZaremba 😩,0.0824380618
1287,Got a 1-2-1 at work today and they always make me so nervous. Which is stupid cause my manager is the nicest person ever 😂,0.1254841774
1288,"Followers - if you read anything today...please read this. Toxic! ❌
#WakeUpWeightWatchers https://t.co/WmFVOFkjPV",0.1291383469
1289,Treated myself to a @LushLtd bath and a hair mask last night and feeling like a whole new woman 🙌🏻💆🏻‍♀️🧖🏻‍♀️,0.1663377914
1290,@TuppenceMeezer Oh please share ones you feel you can- if theyre as lovely as your bee it will be a joy to see them.👍,0.1474091939
1291,Planning a weekend away? Here’s some ideas for #Prague ✈️ #travel #adventure #travelbloggers #tbloggers… https://t.co/zqhWT7jHYF,0.1396623547
1292,@escott1599 happy birthday babes! Hope you have a good day ❤️xxx,0.1638529562
1293,"More info about The Bug &amp; @missred048 show 👉 
https://t.co/J7crtOHylM
Session: 1
Date: 2nd March
Venue:… https://t.co/mFk9DRb3y5",0.13783527
1294,I've never had so many folk just stopping in the middle of the pavement in front of me. I swear every second person is doing it 😠,0.0874808156
1295,@pilotbeeruk Same here! 😍,0.1588832858
1296,👏👏👏👏 https://t.co/69mfuNl0c3,0.261346196
1297,😍💕😍 https://t.co/YuAdT8FlfJ,0.2546225243
1298,@RWitherspoon @Emileee_Rose @ellen_desmond 😡,0.0966893225
1299,👀 https://t.co/98pU9QGgiY,0.1139370021
1300,"❤️ @ Edinburgh, United Kingdom https://t.co/m2li9FRK0v",0.1638529562
1301,4 weeks today n am out of here!!💃💃✈️,0.2469487685
1302,@famousj0rdan Touche.....you are just a far superior speed typer than myself 😂 chill,0.1254841774
1303,@creativelabinfo Phew! 👍,0.1474091939
1304,A picture says a thousand words! 😂😂😂😂😂😂 https://t.co/C2fytEpzUU,0.2062413213
1305,@creativelabinfo Apologies if our early evening tweet yesterday spoilt the surprise of “part 2” 😆,0.1392238544
1306,Khloe’s insta stories of Kris at vday karaoke actual made my morning 😂,0.1254841774
1307,"@_bethanymcginnx happy birthday Beth, have a good day 😊x",0.1563984506
1308,Hardly past eight and @CraigDignall has drank a bottle of wine and half a bottle of vodka 😂 #NotComingHome,0.1254841774
1309,@daniellemxfad That used to be my cousins old high school and their step sister goes there now.. had to evacuate and all 😢,0.1098443324
1310,@CoopersBar Meant to kiss the badge after scoring 👌,0.1504786962
1311,"katybee85’s nails were on point yesterday. Love this combo 😍👌🏻💅🏻😘 @ KSI Nails, Beauty &amp; Training https://t.co/R1wLHuuOlY",0.279617043
1312,Morning SPRINT to the bus stop definitely woke me up then 😂🏃🏻‍♀️,0.155156033
1313,❤️❤️❤️❤️ https://t.co/qxp3R8rk9z,0.3274135789
1314,@caitlynvanbeckx @jodieknightuk @SaskiaEngMusic and @emilymiddlemas_ are the best Scottish talent in the world 💖🏴󠁧󠁢󠁳󠁣󠁴󠁿🌟🌟🌟🌟🌟🌟🌟🌟🌟🌟,0.4003508003
1315,@bradodonnell51 @EdinburghWatch Couldn’t agree more mate who the fuck  needs one eh! 😂,0.1254841774
1316,Read this earlier Brilliant 👏🏻 interview by @anthonyabrown on @LiamFontaine. Great read for all Hibees. Good articl… https://t.co/sVOSTMzA92,0.1473361105
1317,"Leg day started at 6am 💪 #fitness #fitnesslife #workout #gym en Edinburgh, United Kingdom https://t.co/VTMH4o1D9k",0.1498940291
1318,"Here’s a nice idea, @on_lothianbuses  😬 https://t.co/pDpfoT6UTx",0.123510926
1319,@JordanWeekender What a twat!! Well said @JordanWeekender    👏🏻👏🏻👏🏻,0.2233428342
1320,Great news when the left side of your face swells up 👏🏽,0.1473361105
1321,😅😅😅 https://t.co/bzzNrcGvx7,0.1483592779
1322,@BerthierXavier Haha 🤣 Bien joué les Smarties 😂,0.1254841774
1323,@KTTunstall Hello from Squeaky the squirrel xx 💚 https://t.co/mTrkSHkuaD,0.1572754513
1324,@GBridgeford @james_m69 @Rdmills88 @SNIPEFnews 😂😂,0.1416356062
1325,@Rdmills88 Recruiting new members 👍👍,0.1854856391
1326,Last nightshift complete before a year out to OZ🇦🇺 #Gerron https://t.co/kuSEEcKrxJ,0.1488708617
1327,@NigelM64 Very Good Result 👍 https://t.co/0HiMJNKKHu,0.1474091939
1328,Good Morning Twitter! Have a fabulous Thursday. Now off you and look damn sexy! It's an order 💕 https://t.co/7UwdFgQMiD,0.15552145
1329,"Good morning from a cold and windy #Edinburgh 😀.
 
Quality #painting and #decorating since 1959.… https://t.co/53tYbLSoS8",0.1508441131
1330,Seeing Kieran and phoning him while he stood outside the shop was the best part of night shift ❤️,0.1638529562
1331,😭🔫,0.0883578163
1332,@ATRboxinguk 😀 tweeker,0.1508441131
1333,@DonDiablo will there be any Scottish dates on the tour 😊🏴󠁧󠁢󠁳󠁣󠁴󠁿?,0.1563984506
1334,"@al_kharusi7 موووو ذا ود العم 🤦🏻‍♂️😩😂😂😂
اسميك ضربت ف الوتر الحساس",0.1400277717
1335,@RadioX you know it’s a good night when you’re under a table eating mac n cheese ........😂,0.1254841774
1336,@eb_ab4 One day your dreams will come true 😃🌸🌺🌺,0.2777899583
1337,"Do you need help to thrive at work ?

We have events throughout 2018 for you👩🏾‍✈️👩‍🚒

Helping you
#Connect👨🏼‍✈️👨‍🔧… https://t.co/XtzTVGXs2H",0.2278009209
1338,@chloemaria_ Legit couldn’t even watch it all 😖🙅🏾‍♂️,0.0923774026
1339,@chrishuttonSN5 @tommyNtour @DementiaUK ❤️😢,0.1643645399
1340,@Alicepaton_ I’ve been awake since 1:30 and my alarm is set for 6 😂 might see how I go over the next hour and if I… https://t.co/FDQedftyYo,0.1254841774
1341,@Alicepaton_ Omg hi 😿💖 I’m considering the gym as I’m still wide awake 😣,0.1186874223
1342,Anyway ... #guitarsnotguns ... give peace a chance ... ✌,0.1431703574
1343,"Have night shift, will finish 👍
Reading list 1/3. I would defenetly recommend, really interesting. https://t.co/mFAnaI8Y5I",0.1474091939
1344,Shine on you crazy diamond 💎 https://t.co/Hk95qrUd59 via @youtube,0.1503325294
1345,Love this song and I love my family!.😘 https://t.co/9RuHWYPWPC via @youtube,0.1605642038
1346,Can’t believe my mums accidentally took my purse back down to Leeds with her😭,0.1025359936
1347,"Excited 🎶🎶
#EasterSunday #RooftopVibes @ SKYbar Edinburgh https://t.co/h3vR7boWPf",0.1878243075
1348,"há pode #tbt né? #melhorpubcrawl ❤️ em Edinburgh, United Kingdom https://t.co/9nyCQs4uyq",0.1638529562
1349,"I need a new challenge. I want to open a shop, go busy, realise I shouldn't have done it and become homeless. 😂",0.1254841774
1350,@GrnLakeGirl 😘😘😘,0.2630271139
1351,All I ever ask of @LewisSykes_95 is for him to come home. One thing and he can’t even do that 😒,0.0819995615
1352,I had the best Valentine’s Day ever ❤️,0.1638529562
1353,"Typical Labour, out of date and out of time! 😂😂😂 https://t.co/1ruPCNkPCd",0.157787035
1354,"@IKEAUK Please don’t listen to Tom, the idea of the bed/sofa is RIDICULOUS.. anyone, can come up with better! 😱",0.1232185924
1355,Class 😂😂👏🏻 https://t.co/7Vedjf6aUO,0.1796389681
1356,"Sorry @PipofftheTV, @KirstieMAllsopp has the perfect sense of humour 😘",0.1605642038
1357,#ChineseNewYear eve tomorrow and my throat feels like it’s getting sore. Whaiiiiii. 😫😫😫,0.0775414748
1358,And you do stand up too 😂😂😂 https://t.co/T0vxauxyfB,0.157787035
1359,😭😭😭😭😂😂😂 https://t.co/SbUNH4WPS2,0.1306000146
1360,Screw #valentinesday 😘 #training #running #trail #ultra #roadtocorfu #strava #couriroumourir… https://t.co/gLUB8IAFQr,0.1605642038
1361,The memories❤️ https://t.co/EQrl1w4fuc,0.1638529562
1362,😔💔,0.089819484
1363,@KirstieMAllsopp and @PipofftheTV 😖 I’m really going to miss #LoveItOrListIt You guys are amazing together ❤️ but I… https://t.co/9ZbhJhtyBu,0.1525250311
1364,Blessed✨ SE ❤️ https://t.co/TZ46A2UDaO,0.1895052255
1365,@Pink are you planning on bringing your #BeautifulTrauma tour to the UK??? 🎤🎵,0.1806621355
1366,@leahpgrant @lifeofrickey Im lolling in my bed!! Brilliant!!👌🏽🙋🏻‍♀️,0.1859241394
1367,@asta_fish @redpath42 @anthonyzach @CJTerry @PresidentISL Down with 🍍on 🍕👎🏻,0.1602718702
1368,💔😢 https://t.co/gLYIYiGkrU,0.1010012424
1369,I will never understand why people who know me will even attempt to argue with me, I will *always* have a better come back ✌🏼
1370,"Twitter at night, is prob one of my favourite pass times🏊🏾‍♂️",0.1604911204
1371,"Shoutout to my future wife wherever she’s at 👋 

#Valentines2018 #SingleAsAPringle https://t.co/fkCDeLmbLb",0.139516188
1372,"Ready to celebrate CNY of 🐶. Yeah. @ Edinburgh, United Kingdom https://t.co/BR1XGmmckP",0.1514287802
1373,"Where dem singletons at 👋 👋 

#Valentines2018",0.1696996273
1374,@rachprior3 💛💛💛,0.2647811153
1375,"Malay Gang 🔥 

zalishaaryanie ||| mirajeyewear @ Edinburgh, United Kingdom https://t.co/OBVFC9xckA",0.1194913396
1376,"@LesleyMillercyp @BromleyBeau Say what you mean Lesley, say what you mean 😉",0.1431703574
1377,Well said👏 https://t.co/Fhol2b0mQV,0.1473361105
1378,Waaah 😭💖🌌 #SleeplessInSeattle,0.1925747278
1379,"Makes me so sad that my little brother is growing up so quickly, he’s honestly 12 going on 22😭",0.1025359936
1380,@libbykadxms 🍻 https://t.co/ePmcN7gjmb,0.1467514434
1381,@carriesymonds Sounds good to me. Go Boris! 👍🏼,0.1474091939
1382,If your sitting beside us you must be clean! With a sneaky wee bite added in. Brother loving 😂 https://t.co/phYULFJh1L,0.1254841774
1383,"@andrewrobertso5 MY HERO, absolutely unreal again lad. Swanned ur CL debut. Keep going son 👏🏻👏🏻 YNWA 🔴🏴󠁧󠁢󠁳󠁣󠁴󠁿",0.214280494
1384,🙋🏽‍♀️ https://t.co/7UiCivUecE,0.1447781919
1385,"Fell asleep at 7 and just got up, heavy confused ❌",0.1291383469
1386,Just finished the last episode of Gossip Girl &amp, I don’t know what to do with myself😭 The Best Series Ever. 💋
1387,@katie_freeman @christinaemoss This. Wonderful 😬,0.123510926
1388,"Fuck yeahhhh, schnauzers are the superior dog breed 😏 https://t.co/lauGw1gvmA",0.1335964335
1389,Literally craving a large box of McNuggets to myself right now 😭 Anyone wanna take me to McDonald’s?,0.1025359936
1390,Lovely B-day Dinner🎂🎉❗️thx Sarah 😘 @ Time 4 Thai https://t.co/03fNxb11HZ,0.2666082
1391,@yasamingibb1999 😭😭 I’m not jealous? I love lying in bed myself while our pals are with their bfs xxxx,0.0957392385
1392,Christian Grey is 😍,0.1588832858
1393,@megaanc_x Will be Friday soon mrs❤️,0.1638529562
1394,"Might be time for another (yes, ANOTHER 🙈🙈) rewatch of Yuri on Ice 😍😍
I just can't help it though, no other show ma… https://t.co/vqEJhptLY3",0.2715778704
1395,@K_wilkinsonn Aww katie very sweet of you. thank you so much it’s been amazing❤️,0.1638529562
1396,Hope everyone have a great valentine day. Love you all 💘♥️💖🌹#happy #love #grateful #caring #kind #thisisme https://t.co/j27QckKW4q,0.303149894
1397,just had the most amazing meal at @angels_food with my wee angel @swatters91 l 😍❤️ honestly couldn't recommend the… https://t.co/mMne3KoS3p,0.2134034934
1398,Shannon is basically my mom lol what would i do without her guidance ❤️,0.1638529562
1399,@BHMCD88 Thanks for all you and Jackie did for this lovely event! Well done 👍,0.1474091939
1400,"Totally just danced my lil heart out while cooking. 
@CraigDavid your a fucking legend🔥 https://t.co/AJhZkEA6YV",0.1194913396
1401,My goal in life is to be even half as bad ass as any of the woman in Black Panther 😍,0.1588832858
1402,@slb02 proud of ma gals 👏🏼🌟,0.1712343784
1403,@StarWars__Newz I spoke with Clancy Brown. Absolute Gentleman😀👍,0.1889205584
1404,"As I didn’t have a #Valentines, I had a  #smirnoffvodka instead... so much more satisfying... (as you cry lonely tears into it!) 😐😒😩😭!",0.019951765
1405,The acoustic version of lullaby is actually unreal 💖 https://t.co/iVQydXnaAf,0.161368121
1406,I love team #WereBothWet 's set decoration for today's #OnTheSpot 💙😂 @MaxCookie @JessicaVasami https://t.co/5Erb719aXm,0.1788350508
1407,@FrancoisJBA @kimwilde @Wildericky @BBCRadio2 Brilliant news... hopefully #HereComeTheAliens gets album of the week also. 4 weeks to go 🙏❤️,0.1943287291
1408,@Dafabet @CelticFC 💚 @gilfoyle__ 💚 #CelticFC,0.2052181539
1409,@Big_McD also remember THAT room service 😂,0.1254841774
1410,"Check out my film Anderson which is free. I look heavy in this. Enjoy😀
@janebadler @IrvineWelsh @RobertIrvine… https://t.co/OKqEcdN28c",0.1508441131
1411,@elliotrylands Big hugs ❤️,0.1638529562
1412,K &amp, W have a sweet tooth for love 💕 https://t.co/LD4k1VpI8o
1413,"just caught up with the score, what a performance 🔥😎⚽️ #YNWA",0.2003946503
1414,Edinburgh has something... unrevealed so far 🤫😱 https://t.co/q9JJivpXly,0.1232185924
1415,@jamhoot Happy Anniversary to you both ❤️🍾❤️,0.2183731638
1416,@nejafeja I am sure our name‘s at fault 😉,0.1431703574
1417,🔥 https://t.co/J7QANw8Yiy,0.1194913396
1418,"Spoilt as always, you make me so happy James ❤️ #valentinesday @ Edinburgh, United Kingdom https://t.co/zO5oZXBV91",0.1638529562
1419,@camerongoymer Thank you!!! It’s actually my second but it’s my first full-colour piece and I’m so pleased with it 💗🎉,0.2112840751
1420,@jelenayewdale He allowed to make one aye ? 😂,0.1254841774
1421,@karlwilding @charlyfielder In tears 😭,0.1025359936
1422,My true love bought me herself for Valentines day 😘😘💞 https://t.co/drUIX3tISx,0.2658042827
1423,"@thehibeesfamily ☻ KKK 
Here's you're typical Racist ! https://t.co/BnzJ8cvqM0",0.1239494263
1424,How cute is my date tonight ❤️@JennyMulhern https://t.co/ilbnbPqKpk,0.1638529562
1425,"She says mortal one you've been chosen 👉🏼🙀
You're beautiful but you're broken 💔😿
So hold on to this moment &amp; fight… https://t.co/79Hx1dveM1",0.1259226778
1426,Black Panther was amazing! Worth the watch 🐯,0.1441204414
1427,"Days nearly ending.... but happy valentines to my fiancé @Melaniacilia17, thank you for putting up with me for so long.  I love you❤️",0.1638529562
1428,@Leomie_Anderson Facts only 😂🙌🏾,0.1663377914
1429,😕😥,0.0892348169
1430,😂😂😂 https://t.co/rAPwYORQ61,0.157787035
1431,@Luisastewaart 😏😘❤️❤️,0.2938683037
1432,@louiethewestie1 hi der !! 😍😍😍😍,0.3075348973
1433,😍😍😍 #MashaAllah https://t.co/EnTHoRf8Jf,0.2579843602
1434,Has Jess Glynne ever featured on a song that isn’t an absolute tune? 🎧 https://t.co/wZKFZdoZP5,0.1395892714
1435,@torvillanddean @GLove39 Amazing! 😁,0.1421471899
1436,Ahhh just watched the final episode of Discovery. Nicely done 😬,0.123510926
1437,@lisaamyX I just luffff u 👅👅👅,0.2104070745
1438,This better be about me ❤️❤️❤️❤️❤️❤️❤️❤️❤️ https://t.co/qqr5feQ7rp,0.6000146167
1439,"Happy Valentines Day to my soulmate, love you endlessly👫❤️ @ Edinburgh, United Kingdom https://t.co/1McNaHmb9g",0.1824892202
1440,@BenidormTVshow 😂😂😎,0.1775195498
1441,@kris_huntley @JTMann05 @realDonaldTrump 👏👏👏,0.2233428342
1442,So I’ve left the cinema feeling so single and very emosh. Need some serious tlc 😟🤷🏼‍♀️,0.1145947526
1443,Give a big #YESfamily welcome to Greg who has moved #FromNoToYes 😍 Great to have you aboard! https://t.co/D4Iw9mOBeb,0.1588832858
